Ctype,ILI POSITIVE,SEASON,STATE_NAME,WEEK,lm,p_sim,p_z_sim,sig_clust,sig_clust_gen,z_sim
3,0.007191008,2018-19,Minnesota,44,0.103368788,0.3205,0.268437069,0,0,0.617546776
2,0,2018-19,Missouri,44,-0.385412073,0.1441,0.121443579,0,3,-1.167800719
3,0.007436604,2018-19,Montana,44,0.228717802,0.0001,0.168884447,3,0,0.958582933
3,0,2018-19,Nebraska,44,0.235133008,0.296,0.260963991,0,3,0.640376309
2,0.003739289,2018-19,New Mexico,44,-0.269867456,0.2034,0.290204854,0,2,-0.552786363
4,0.01738125,2018-19,North Dakota,44,-0.005942484,0.4375,0.45520397,0,4,-0.112524003
1,0.045607752,2018-19,Oklahoma,44,1.123397573,0.1046,0.060703331,0,1,1.54889625
4,0.018864521,2018-19,South Dakota,44,-0.048885186,0.3535,0.297020417,0,4,-0.532989522
1,0.03159583,2018-19,Texas,44,0.951895141,0.0825,0.086715634,0,1,1.36126086
2,0,2018-19,Utah,44,-0.066866282,0.3122,0.45135164,0,0,-0.122247158
3,0,2018-19,Wyoming,44,0.261404607,0.3466,0.283682273,0,0,0.571937161
1,0.024530171,2018-19,Alabama,44,0.514649369,0.0361,0.012817035,1,0,2.231710985
4,0.017556912,2018-19,Connecticut,44,-0.029987059,0.2065,0.203465886,0,0,-0.829305126
3,0.000836501,2018-19,Delaware,44,0.265614735,0.0631,0.105809421,0,0,1.249126413
3,0,2018-19,District of Columbia,44,0.172071336,0.3951,0.311469292,0,0,0.491689893
2,0,2018-19,Florida,44,-2.109226984,0.0211,0.000823972,2,0,-3.147284645
1,0.087327572,2018-19,Georgia,44,1.616074998,0.0996,0.070793406,0,0,1.469907485
4,0.025840584,2018-19,Illinois,44,-0.264169568,0.0874,0.133813758,0,4,-1.108542682
3,0.006336384,2018-19,Indiana,44,0.067482535,0.4098,0.3400475,0,0,0.412333497
3,0,2018-19,Kentucky,44,0.181345563,0.3021,0.260649257,0,0,0.641345068
3,0,2018-19,Maine,44,0.159273682,0.369,0.30526012,0,0,0.50933099
3,0.007813515,2018-19,Maryland,44,0.149141241,0.1262,0.199849962,0,0,0.842157279
4,0.031886085,2018-19,Massachusetts,44,-0.324697125,0.0934,0.137563758,0,0,-1.091330424
3,0.00277008,2018-19,Michigan,44,0.365279866,0.0001,0.251656045,3,0,0.669287515
1,0.03647997,2018-19,Mississippi,44,0.799762668,0.0646,0.03590514,0,0,1.80031901
3,0,2018-19,New Hampshire,44,0.104568187,0.3991,0.33916135,0,0,0.41475304
3,0,2018-19,New Jersey,44,0.234961941,0.078,0.102445657,0,0,1.267738603
3,0.005594556,2018-19,New York,44,0.136403915,0.1259,0.127368622,0,3,1.138918273
1,0.097751808,2018-19,North Carolina,44,0.56779667,0.2199,0.249018691,0,0,0.677581024
4,0.01610968,2018-19,Ohio,44,-0.019286086,0.0414,0.079253989,4,0,-1.410107382
3,0,2018-19,Pennsylvania,44,0.241197972,0.0707,0.089141704,0,0,1.346059256
2,0,2018-19,Rhode Island,44,-0.005570747,0.405,0.496033533,0,0,0.009942623
1,0.019520281,2018-19,South Carolina,44,0.495358886,0.0008,2.00E-06,1,0,4.611880826
2,0.003582957,2018-19,Tennessee,44,-0.227056748,0.155,0.167098235,0,0,-0.965695704
3,0.011200992,2018-19,Vermont,44,0.06270359,0.1955,0.196223113,0,0,0.855189539
2,0.012756686,2018-19,Virginia,44,-0.01144908,0.3537,0.380807269,0,0,-0.303361296
2,0,2018-19,West Virginia,44,-0.001319633,0.4558,0.488665001,0,0,0.028416453
3,0,2018-19,Wisconsin,44,0.347229849,0.1586,0.170766689,0,0,0.951139871
4,0.0368938,2018-19,California,45,-1.023939769,0.0001,0.214325123,4,0,-0.79150348
3,0,2018-19,Idaho,45,0.397326816,0.2811,0.229693494,0,3,0.739856639
2,0,2018-19,Nevada,45,-0.374331042,0.2395,0.258968878,0,2,-0.646527557
3,0.005375214,2018-19,Oregon,45,0.395071986,0.1057,0.124631123,0,0,1.152143168
3,0,2018-19,Washington,45,0.395071986,0.4042,0.306911059,0,0,0.504625184
4,0.034954839,2018-19,Arizona,45,-0.173495537,0.3698,0.447984498,0,0,-0.13075516
1,0.064272852,2018-19,Arkansas,45,0.676808936,0.2462,0.25292378,0,0,0.665317312
3,0.010686507,2018-19,Colorado,45,0.125393239,0.1651,0.174916691,0,0,0.934912523
3,0,2018-19,Iowa,45,0.222007068,0.281,0.249585533,0,0,0.675794596
2,0,2018-19,Kansas,45,-0.222061571,0.2977,0.320388365,0,0,-0.466613076
1,0.046764018,2018-19,Louisiana,45,1.145917786,0.1712,0.177976453,0,0,0.923104199
4,0.018638616,2018-19,Minnesota,45,-0.099860946,0.2507,0.210842379,0,0,-0.803501797
2,0.006014565,2018-19,Missouri,45,-0.087386988,0.3282,0.355142644,0,3,-0.371472965
3,0.005271265,2018-19,Montana,45,0.399751918,0.1034,0.121202649,0,0,1.168995864
4,0.020697987,2018-19,Nebraska,45,-0.190169694,0.2236,0.187920521,0,4,-0.885585289
2,0.01152932,2018-19,New Mexico,45,-0.173495537,0.1196,0.114553596,0,2,-1.202661876
1,0.017017798,2018-19,North Dakota,45,0.012481113,0.3717,0.455171742,0,0,0.112605299
1,0.026928408,2018-19,Oklahoma,45,0.254043971,0.2448,0.257133936,0,1,0.652206648
2,0.013125456,2018-19,South Dakota,45,-0.015228374,0.2904,0.316151799,0,0,-0.478487037
2,0,2018-19,Texas,45,-0.575283589,0.2076,0.239878631,0,2,-0.706693029
3,0.005555763,2018-19,Utah,45,0.256521172,0.2767,0.225640493,0,0,0.753281147
3,0,2018-19,Wyoming,45,0.277256153,0.4159,0.306469978,0,0,0.505881335
1,0.03321192,2018-19,Alabama,45,0.511149009,0.1946,0.18415261,0,0,0.899652479
1,0.015835092,2018-19,Connecticut,45,0.010797144,0.3357,0.368596269,0,0,0.335573463
3,0.002915985,2018-19,Delaware,45,0.059922947,0.4283,0.378254008,0,0,0.310069618
2,0,2018-19,District of Columbia,45,-0.275589659,0.2293,0.275849429,0,0,-0.595216357
2,0,2018-19,Florida,45,-2.055053291,0.0436,0.005633352,2,0,-2.534316115
1,0.059796528,2018-19,Georgia,45,2.486000282,0.0174,0.006845667,1,0,2.465261344
3,0.004277846,2018-19,Illinois,45,0.285497765,0.147,0.150600501,0,0,1.033861317
3,0.006046965,2018-19,Indiana,45,0.219364005,0.1387,0.137379744,0,0,1.092167495
3,0.007283691,2018-19,Kentucky,45,0.174956951,0.1522,0.149112525,0,0,1.040247238
2,0,2018-19,Maine,45,-0.028337315,0.4345,0.485659118,0,0,-0.035955005
4,0.031511795,2018-19,Maryland,45,-0.620409334,0.0314,0.131327392,4,0,-1.120138414
4,0.04831322,2018-19,Massachusetts,45,-0.623954688,0.2471,0.22535871,0,0,-0.754219519
3,0.009837936,2018-19,Michigan,45,0.194153868,0.3364,0.211451866,0,0,0.80139375
2,0,2018-19,Mississippi,45,-1.173235831,0.0069,0.001643544,2,0,-2.939531635
2,0,2018-19,New Hampshire,45,-0.059534159,0.3927,0.445070207,0,0,-0.138126535
3,0,2018-19,New Jersey,45,0.070669161,0.3916,0.361317691,0,0,0.354938879
3,0.008334996,2018-19,New York,45,0.034802564,0.3712,0.347093702,0,0,0.39317883
1,0.031365882,2018-19,North Carolina,45,0.789646713,0.0345,0.019492494,1,0,2.064345317
3,0.006181104,2018-19,Ohio,45,0.178858399,0.1341,0.13163958,0,0,1.118674189
3,0,2018-19,Pennsylvania,45,0.119601215,0.2962,0.277401385,0,0,0.590578657
2,0.011901406,2018-19,Rhode Island,45,-0.043917316,0.2011,0.203678477,0,0,-0.828553776
1,0.059914972,2018-19,South Carolina,45,3.447045477,0.0184,0.004993286,1,0,2.576293934
2,0.010349231,2018-19,Tennessee,45,-0.064581717,0.2376,0.25273298,0,0,-0.665914174
3,0.00914889,2018-19,Vermont,45,0.05057002,0.3716,0.32265017,0,0,0.460300782
3,0.013416364,2018-19,Virginia,45,0.00073505,0.4912,0.47591924,0,0,0.060398216
3,0,2018-19,West Virginia,45,0.132390077,0.3087,0.28497254,0,0,0.568132384
3,0,2018-19,Wisconsin,45,0.19897,0.3881,0.31643677,0,0,0.477686241
1,0.044318271,2018-19,California,46,0.384550475,0.1858,0.214150527,0,0,0.792102256
4,0.069700904,2018-19,Idaho,46,-0.819622334,0.0001,0.166897783,4,0,-0.966496963
1,0.054306019,2018-19,Nevada,46,0.065971524,0.3307,0.444356904,0,0,0.139931887
2,0,2018-19,Oregon,46,-0.137779722,0.292,0.392547695,0,0,-0.272684969
3,0,2018-19,Washington,46,0.479801891,0.2966,0.239631591,0,0,0.707488136
3,0.009802895,2018-19,Arizona,46,0.250248049,0.3296,0.273498176,0,0,0.602267108
1,0.055881675,2018-19,Arkansas,46,0.218706112,0.246,0.279575458,0,1,0.584103149
4,0.058114372,2018-19,Colorado,46,-0.476221193,0.2147,0.22572189,0,0,-0.753010207
3,0,2018-19,Iowa,46,0.21771165,0.2432,0.219693345,0,0,0.773229297
2,0.022610754,2018-19,Kansas,46,-0.021847276,0.2553,0.324387391,0,0,-0.455464944
4,0.07678359,2018-19,Louisiana,46,-0.141690649,0.4052,0.459350715,0,0,-0.102069601
3,0.012737055,2018-19,Minnesota,46,0.141137403,0.2123,0.201386146,0,3,0.836680305
2,0.011024666,2018-19,Missouri,46,-0.017343241,0.3729,0.466281386,0,0,-0.084620913
2,0,2018-19,Montana,46,-0.182299816,0.2611,0.366604015,0,0,-0.340861261
3,0.019898244,2018-19,Nebraska,46,0.062438535,0.2896,0.238669942,0,0,0.710587513
3,0.00405478,2018-19,New Mexico,46,0.250248049,0.4365,0.328140017,0,2,0.445054963
4,0.03675147,2018-19,North Dakota,46,-0.125436623,0.3706,0.277102525,0,0,-0.591470747
1,0.067163379,2018-19,Oklahoma,46,0.989361846,0.0925,0.058062136,0,1,1.57125137
3,0.007928274,2018-19,South Dakota,46,0.020918588,0.4309,0.464541704,0,0,0.088998115
1,0.114203571,2018-19,Texas,46,2.654771075,0.1056,0.113903679,0,0,1.206026279
2,0.010884132,2018-19,Utah,46,-0.325656782,0.1308,0.124862233,0,0,-1.151018886
2,0,2018-19,Wyoming,46,-0.064550376,0.3324,0.451884097,0,0,-0.120902586
1,0.040599402,2018-19,Alabama,46,0.363212773,0.09,0.05532154,0,0,1.595309334
3,0.020683598,2018-19,Connecticut,46,0.06899944,0.0196,0.074175237,3,0,1.44538251
3,0.006434205,2018-19,Delaware,46,0.294565674,0.0037,0.045412237,3,0,1.691064555
3,0,2018-19,District of Columbia,46,0.301032035,0.1332,0.210385732,0,0,0.805083557
2,0,2018-19,Florida,46,-2.749572485,0.0001,4.62E-05,2,0,-3.909842787
1,0.173223116,2018-19,Georgia,46,1.995903736,0.0717,0.049020934,0,0,1.654421666
4,0.027614184,2018-19,Illinois,46,-0.015776958,0.312,0.263391137,0,4,-0.632925531
3,0.02497671,2018-19,Indiana,46,0.005657104,0.3224,0.272219583,0,3,0.606113833
3,0.01298011,2018-19,Kentucky,46,0.099059383,0.2938,0.252128584,0,0,0.667806421
3,0,2018-19,Maine,46,0.342814062,0.1139,0.150526765,0,0,1.034176775
3,0.004578578,2018-19,Maryland,46,0.289870608,0.0579,0.172222829,0,0,0.945417722
3,0.02071818,2018-19,Massachusetts,46,0.070040849,0.0288,0.094892517,3,0,1.3112153
3,0.01378222,2018-19,Michigan,46,0.222861887,0.3056,0.241168562,0,3,0.702548567
2,0,2018-19,Mississippi,46,-0.428595481,0.1289,0.113263159,0,0,-1.209355443
3,0,2018-19,New Hampshire,46,0.28133028,0.1245,0.151941181,0,0,1.028143436
3,0,2018-19,New Jersey,46,0.338112971,0.0114,0.039339389,3,3,1.758404091
3,0.013422736,2018-19,New York,46,0.165996993,0.0123,0.039945722,3,3,1.751316284
1,0.138950059,2018-19,North Carolina,46,0.596097768,0.2047,0.237394623,0,0,0.714708399
3,0.016467086,2018-19,Ohio,46,0.118822213,0.0595,0.094507439,0,3,1.313498941
3,0,2018-19,Pennsylvania,46,0.345247502,0.0077,0.032738214,3,0,1.841991269
3,0,2018-19,Rhode Island,46,0.229086127,0.1894,0.19800489,0,0,0.848769114
1,0.042744051,2018-19,South Carolina,46,1.203433839,0.0007,3.57E-06,1,0,4.489203053
2,0.008491796,2018-19,Tennessee,46,-0.225555961,0.146,0.145950122,0,0,-1.053962154
3,0.010658096,2018-19,Vermont,46,0.205529874,0.0505,0.108179583,0,0,1.236267448
3,0.008600095,2018-19,Virginia,46,0.004642903,0.4706,0.475418584,0,0,0.061655512
3,0,2018-19,West Virginia,46,0.085498388,0.3781,0.32837081,0,0,0.444416314
3,0,2018-19,Wisconsin,46,0.308674842,0.2255,0.206889018,0,3,0.817263194
1,0.115640772,2018-19,California,47,1.641099008,0.1037,0.166336278,0,0,0.968744756
3,0.008693649,2018-19,Idaho,47,0.340772624,0.1457,0.179987242,0,0,0.915413708
1,0.075234932,2018-19,Nevada,47,0.65808218,0.1497,0.147984185,0,0,1.045118141
3,0.01092464,2018-19,Oregon,47,0.327344762,0.1193,0.168712481,0,0,0.959265598
3,0,2018-19,Washington,47,0.372978979,0.4127,0.298600381,0,0,0.528430227
3,0.012843842,2018-19,Arizona,47,0.29064061,0.3174,0.261062962,0,2,0.640071795
1,0.084899579,2018-19,Arkansas,47,1.190162084,0.0354,0.01289673,1,0,2.229307378
4,0.062588904,2018-19,Colorado,47,-0.406998844,0.1394,0.182464003,0,4,-0.906014825
3,0.005849836,2018-19,Iowa,47,0.17197648,0.2835,0.247339822,0,0,0.682884794
2,0,2018-19,Kansas,47,-0.468422428,0.1377,0.138025756,0,0,-1.089232178
1,0.145217808,2018-19,Louisiana,47,1.389710033,0.1494,0.181350524,0,0,0.910230336
3,0.005955471,2018-19,Minnesota,47,0.235045705,0.2203,0.206951754,0,3,0.817043607
4,0.041461898,2018-19,Missouri,47,-0.003366818,0.4372,0.478630591,0,4,-0.053590805
3,0,2018-19,Montana,47,0.479013759,0.1165,0.167859965,0,0,0.962656507
3,0.025224758,2018-19,Nebraska,47,0.063337965,0.3317,0.274843516,0,0,0.598229168
3,0.005041764,2018-19,New Mexico,47,0.29064061,0.4571,0.318028564,0,2,0.473218742
3,0.019772312,2018-19,North Dakota,47,0.04204858,0.4456,0.412541058,0,0,0.22101325
1,0.112007148,2018-19,Oklahoma,47,0.132756576,0.3232,0.421803567,0,0,0.197281655
4,0.044125056,2018-19,South Dakota,47,-0.078147066,0.3351,0.274529897,0,0,-0.599169599
1,0.037070131,2018-19,Texas,47,0.124793457,0.0861,0.047347316,0,1,1.671136947
2,0.00913065,2018-19,Utah,47,-0.426681572,0.1301,0.132789093,0,0,-1.113303311
3,0,2018-19,Wyoming,47,0.037932771,0.403,0.462299741,0,0,0.094641631
1,0.047694036,2018-19,Alabama,47,0.444803188,0.0257,0.005490282,1,0,2.543316737
3,0.030829545,2018-19,Connecticut,47,0.0271714,0.0745,0.116633458,0,0,1.19198554
3,0.016619722,2018-19,Delaware,47,0.182330331,0.0344,0.076441348,3,0,1.429422987
3,0,2018-19,District of Columbia,47,0.211971424,0.3354,0.294374112,0,0,0.540650906
2,0,2018-19,Florida,47,-3.10400911,0.0198,1.08E-05,2,0,-4.248108981
1,0.223899804,2018-19,Georgia,47,2.620440901,0.039,0.023060246,1,0,1.994288905
3,0.032763025,2018-19,Illinois,47,0.002742349,0.4887,0.403676699,0,3,0.243841732
4,0.043955575,2018-19,Indiana,47,-0.081137313,0.2337,0.214897459,0,4,-0.789542641
3,0.00475694,2018-19,Kentucky,47,0.102203884,0.409,0.344805089,0,0,0.399384141
3,0,2018-19,Maine,47,0.332190043,0.162,0.175784579,0,0,0.931549953
3,0.026142291,2018-19,Maryland,47,0.100381869,0.0187,0.137463931,3,0,1.091784437
4,0.044999592,2018-19,Massachusetts,47,-0.129280112,0.0343,0.094733547,4,0,-1.312157219
4,0.033896812,2018-19,Michigan,47,-0.002059908,0.2789,0.229887861,0,4,-0.739216207
1,0.043231584,2018-19,Mississippi,47,0.216005357,0.0413,0.01677701,1,0,2.12539077
3,0,2018-19,New Hampshire,47,0.256455136,0.1747,0.182448261,0,0,0.90607431
3,0,2018-19,New Jersey,47,0.294943644,0.0478,0.074535782,3,3,1.44281865
3,0.022122045,2018-19,New York,47,0.111917808,0.044,0.064736105,3,3,1.516186459
1,0.070145262,2018-19,North Carolina,47,0.4865237,0.0868,0.063793599,0,0,1.52368588
3,0.011970235,2018-19,Ohio,47,0.221131567,0.0671,0.099866005,0,3,1.28231545
3,0,2018-19,Pennsylvania,47,0.32534264,0.0278,0.050806469,3,0,1.637083908
3,0,2018-19,Rhode Island,47,0.146019134,0.3473,0.298157773,0,0,0.529706347
1,0.124481312,2018-19,South Carolina,47,3.461929232,0.0114,0.000726838,1,0,3.18377571
2,0.032512289,2018-19,Tennessee,47,-0.016010173,0.1156,0.106361687,0,0,-1.246111745
3,0.014347239,2018-19,Vermont,47,0.198862743,0.0797,0.12506823,0,0,1.150017992
3,0.008710752,2018-19,Virginia,47,0.104165993,0.2953,0.2643416,0,0,0.6300174
3,0,2018-19,West Virginia,47,0.257584551,0.1179,0.127828255,0,0,1.136717239
3,0,2018-19,Wisconsin,47,0.291190133,0.267,0.233682727,0,3,0.726772302
4,0.176365103,2018-19,California,48,-1.685624535,0.0001,0.264613444,4,0,-0.62918662
3,0,2018-19,Idaho,48,0.228515712,0.3371,0.297203886,0,0,0.532459518
2,0,2018-19,Nevada,48,-0.776828508,0.0728,0.042451239,0,2,-1.722922847
3,0.029172136,2018-19,Oregon,48,0.061667727,0.093,0.181929774,0,0,0.908035343
3,0,2018-19,Washington,48,0.061667727,0.383,0.454488747,0,0,0.114328369
4,0.074245365,2018-19,Arizona,48,-0.147373973,0.4495,0.430160301,0,0,-0.175966067
2,0.023797235,2018-19,Arkansas,48,-0.03225364,0.3058,0.377940615,0,0,-0.310893967
4,0.167052687,2018-19,Colorado,48,-1.344298175,0.1345,0.225363187,0,0,-0.754204603
3,0.002332138,2018-19,Iowa,48,0.219536941,0.1804,0.189002732,0,0,0.881577247
3,0.017030888,2018-19,Kansas,48,0.081394623,0.4322,0.322951229,0,0,0.459461967
4,0.12118863,2018-19,Louisiana,48,-0.750896177,0.2182,0.270941159,0,0,-0.609969039
3,0.00728861,2018-19,Minnesota,48,0.158311112,0.296,0.250653177,0,0,0.672435713
3,0.032928448,2018-19,Missouri,48,0.007355953,0.3719,0.286287477,0,0,0.564263301
3,0,2018-19,Montana,48,0.407963128,0.0786,0.174647142,0,0,0.935959028
3,0,2018-19,Nebraska,48,0.200581709,0.3357,0.282054633,0,0,0.576748645
2,0.023667943,2018-19,New Mexico,48,-0.147373973,0.1075,0.241466784,0,0,-0.70159212
4,0.042705928,2018-19,North Dakota,48,-0.043566904,0.4738,0.348357129,0,0,-0.389759684
3,0.03134772,2018-19,Oklahoma,48,0.003572643,0.3772,0.454115543,0,0,0.115270038
3,0.028408982,2018-19,South Dakota,48,0.034911311,0.353,0.28886689,0,0,0.556698004
4,0.059223615,2018-19,Texas,48,-0.025923248,0.2876,0.483768135,0,0,-0.040698483
2,0.010090036,2018-19,Utah,48,-0.33701845,0.1443,0.144149527,0,0,-1.061860422
2,0,2018-19,Wyoming,48,-0.588395988,0.1171,0.096421952,0,0,-1.302212061
2,0.0306889,2018-19,Alabama,48,-0.08275503,0.0539,0.017510066,0,0,-2.108125532
3,0.030182968,2018-19,Connecticut,48,0.024650812,0.1564,0.181354379,0,0,0.910215716
3,0.007128612,2018-19,Delaware,48,0.211034221,0.042,0.107084482,3,0,1.242183236
3,0,2018-19,District of Columbia,48,0.224470687,0.2036,0.256116779,0,0,0.655363793
2,0,2018-19,Florida,48,-2.901179553,0.0001,2.39E-06,2,0,-4.574252396
1,0.2787642,2018-19,Georgia,48,1.455105635,0.1175,0.098656873,0,0,1.289242639
3,0.030612588,2018-19,Illinois,48,0.012435717,0.484,0.359379082,0,0,0.360118973
4,0.036324146,2018-19,Indiana,48,-0.010306962,0.328,0.265000764,0,0,-0.628003683
3,0.016227576,2018-19,Kentucky,48,0.069144359,0.4195,0.320245696,0,0,0.467011861
3,0.018468783,2018-19,Maine,48,0.098806472,0.2688,0.245136499,0,0,0.689874683
3,0.018419496,2018-19,Maryland,48,0.160029305,0.0132,0.160795519,3,0,0.991193634
4,0.055817997,2018-19,Massachusetts,48,-0.169038858,0.0726,0.145429656,0,0,-1.056238396
4,0.0430041,2018-19,Michigan,48,-0.102528186,0.0001,0.260231137,4,0,-0.642632987
2,0,2018-19,Mississippi,48,-0.232327709,0.2145,0.241191208,0,0,-0.702475915
3,0,2018-19,New Hampshire,48,0.122913182,0.3696,0.304069891,0,0,0.5127306
3,0,2018-19,New Jersey,48,0.221623345,0.0737,0.106530487,0,3,1.245192566
4,0.03560436,2018-19,New York,48,-0.008650536,0.0691,0.098210416,0,4,-1.291816118
1,0.036409471,2018-19,North Carolina,48,0.024191268,0.0869,0.058876352,0,0,1.564276259
3,0.014371875,2018-19,Ohio,48,0.145905517,0.0948,0.136317501,0,0,1.097014619
3,0,2018-19,Pennsylvania,48,0.233858212,0.0477,0.08536352,3,0,1.369871428
3,0,2018-19,Rhode Island,48,0.057673507,0.4909,0.400326043,0,0,0.252503272
1,0.122683932,2018-19,South Carolina,48,2.623597871,0.0287,0.002270542,1,0,2.837904014
2,0.027409728,2018-19,Tennessee,48,-0.06502028,0.136,0.135301433,0,0,-1.101675282
3,0.01683918,2018-19,Vermont,48,0.100709681,0.2309,0.228163877,0,0,0.744907314
3,0.01818271,2018-19,Virginia,48,0.089204669,0.1754,0.172569545,0,0,0.9440598
3,0,2018-19,West Virginia,48,0.222869416,0.1042,0.126744868,0,0,1.141914079
3,0,2018-19,Wisconsin,48,0.187695227,0.3696,0.294800059,0,0,0.539415601
1,0.366750692,2018-19,California,49,0.328719493,0.2501,0.417439584,0,0,0.208448017
3,0.0092647,2018-19,Idaho,49,0.351283883,0.1069,0.198706726,0,0,0.846249718
1,0.081412929,2018-19,Nevada,49,0.156889798,0.0838,0.021939573,0,1,2.015243461
3,0.015077322,2018-19,Oregon,49,0.36273333,0.0488,0.169291702,3,0,0.956968007
3,0,2018-19,Washington,49,0.386974349,0.31,0.28423266,0,3,0.570313156
1,0.079400115,2018-19,Arizona,49,0.02058478,0.1858,0.408434641,0,1,0.231573514
2,0.02337336,2018-19,Arkansas,49,-0.053565489,0.3034,0.414119215,0,0,-0.216961396
4,0.436990466,2018-19,Colorado,49,-2.019340353,0.1285,0.207723659,0,0,-0.814345032
3,0.002495827,2018-19,Iowa,49,0.148363018,0.3817,0.29301836,0,0,0.544588275
2,0.0540675,2018-19,Kansas,49,-0.057430577,0.2133,0.270661158,0,0,-0.610814616
4,0.084705236,2018-19,Louisiana,49,-0.008454101,0.3437,0.470556531,0,0,-0.073870961
3,0.008923655,2018-19,Minnesota,49,0.275039712,0.1151,0.174777078,0,0,0.935454432
3,0.056768544,2018-19,Missouri,49,0.056952857,0.1518,0.191369787,0,0,0.872859664
3,0.009853766,2018-19,Montana,49,0.395136711,0.052,0.169433103,0,0,0.956407878
4,0.155783386,2018-19,Nebraska,49,-0.220843104,0.4438,0.336674078,0,0,-0.421557332
1,0.09295922,2018-19,New Mexico,49,0.02058478,0.2962,0.464093749,0,0,0.090125484
3,0.040670574,2018-19,North Dakota,49,0.08810186,0.4023,0.330172163,0,0,0.439437823
1,0.094492035,2018-19,Oklahoma,49,0.055333607,0.2313,0.336561632,0,0,0.421865404
2,0.064650792,2018-19,South Dakota,49,-0.002800808,0.3042,0.466764128,0,0,-0.08340658
1,0.229462998,2018-19,Texas,49,0.384061429,0.1421,0.384412984,0,0,0.293910927
2,0.030180141,2018-19,Utah,49,-0.679173654,0.0529,0.007002416,0,0,-2.457139445
2,0,2018-19,Wyoming,49,-1.080521459,0.0631,0.011911873,0,0,-2.259959794
1,0.134790603,2018-19,Alabama,49,0.79399141,0.0448,0.01381876,1,0,2.202393573
4,0.111758426,2018-19,Connecticut,49,-0.150158221,0.113,0.161453556,0,0,-0.988501474
3,0.066784226,2018-19,Delaware,49,0.016325558,0.0223,0.08694316,3,0,1.359821807
3,0,2018-19,District of Columbia,49,0.24931615,0.1997,0.252565291,0,0,0.666438936
2,0,2018-19,Florida,49,-2.554205214,0.0193,0.000132217,2,0,-3.6478599
1,0.434733988,2018-19,Georgia,49,0.008054663,0.3076,0.419446301,0,4,0.203310177
3,0.0331573,2018-19,Illinois,49,0.103860268,0.3406,0.283522657,0,0,0.572408419
3,0.04569706,2018-19,Indiana,49,0.085538152,0.2162,0.215506851,0,0,0.787458177
3,0.058370407,2018-19,Kentucky,49,0.041458688,0.2176,0.213998105,0,0,0.792625221
3,0.05121618,2018-19,Maine,49,0.074580329,0.1957,0.214957391,0,0,0.789337486
3,0.037338431,2018-19,Maryland,49,0.180768511,0.0198,0.156382565,3,0,1.009436938
4,0.090027003,2018-19,Massachusetts,49,-0.06231129,0.1969,0.212658808,0,0,-0.797229742
3,0.056228911,2018-19,Michigan,49,0.098561886,0.0001,0.240674672,3,3,0.704133973
1,0.09086463,2018-19,Mississippi,49,0.021900073,0.2986,0.411237831,0,0,0.224361967
